rk,player,nation,pos,squad,age,born,90s,crdy,crdr,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,matches
417,Alaaddin Okumuş,,DF,Sivasspor,28,1995,4.0,0,0,0,4,4,1,12,2,4,,,0,Matches
418,Ibrahim Olawoyin,ng NGA,MF,Rizespor,26,1997,30.1,7,1,1,54,65,1,56,36,38,,,0,Matches
419,Kenneth Omeruo,ng NGA,DF,Kasımpaşa,30,1993,1.8,1,0,0,3,0,0,0,2,2,,,0,Matches
420,Abdülkadir Ömür,tr TUR,MF,Rizespor,25,1999,2.6,0,0,0,4,1,0,0,1,6,,,0,Matches
421,Jean Onana,cm CMR,MF,Beşiktaş,24,2000,0.5,0,0,0,0,1,0,0,1,1,,,0,Matches
422,Jayden Oosterwolde,nl NED,DF,Fenerbahçe,23,2001,7.8,3,0,0,15,7,0,10,8,4,,,0,Matches
423,Christopher Operi,ci CIV,"DF,MF",Başakşehir,27,1997,10.1,2,0,0,16,14,0,33,15,10,,,0,Matches
424,Jerome Opoku,gh GHA,DF,Başakşehir,25,1998,29.0,9,1,1,35,41,1,15,33,20,,,0,Matches
425,Nicholas Opoku,gh GHA,DF,Kasımpaşa,26,1997,24.4,11,1,1,37,17,1,2,26,24,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
426,Mislav Oršić,hr CRO,MF,Trabzonspor,31,1992,2.2,0,0,0,0,0,0,6,0,3,,,0,Matches
427,Bright Osayi-Samuel,ng NGA,"DF,MF",Fenerbahçe,26,1997,15.2,2,0,0,12,33,2,18,10,12,,,0,Matches
428,Victor Osimhen,ng NGA,FW,Galatasaray,25,1998,26.4,4,0,0,29,49,41,15,9,6,,,0,Matches
429,Haqi Osman,gh GHA,FW,BB Bodrumspor,22,2002,1.0,0,0,0,0,1,3,0,2,2,,,0,Matches
430,Alex Oxlade-Chamberlain,eng ENG,MF,Beşiktaş,30,1993,11.0,1,0,0,6,9,0,9,4,11,,,0,Matches
431,Berkay Özcan,tr TUR,MF,Başakşehir,26,1998,6.4,0,0,0,2,10,0,2,1,1,,,0,Matches
432,Berkay Özcan,tr TUR,MF,Rizespor,26,1998,7.8,1,0,0,5,7,0,5,3,7,,,0,Matches
433,Yasin Özcan,tr TUR,DF,Kasımpaşa,18,2006,30.9,7,0,0,50,14,1,23,57,43,,,0,Matches
434,Ogün Özçiçek,,MF,Gaziantep FK,25,1999,12.2,3,0,0,24,22,0,9,7,19,,,0,Matches
435,Arda Özçimen,tr TUR,GK,Göztepe,22,2002,4.0,0,0,0,0,0,0,0,0,0,,,0,Matches
436,Süleyman Özdamar,tr TUR,DF,BB Bodrumspor,31,1993,0.5,1,0,0,0,0,0,0,2,0,,,0,Matches
437,Berat Özdemir,tr TUR,MF,Başakşehir,26,1998,23.1,6,0,0,20,35,0,11,39,28,,,0,Matches
438,Yusuf Özdemir,tr TUR,"MF,DF",Alanyaspor,23,2001,29.6,10,1,1,43,39,10,65,26,28,,,0,Matches
439,Berke Özer,tr TUR,GK,Eyüpspor,24,2000,33.5,5,0,0,0,10,0,0,2,2,,,0,Matches
440,Kenan Özer,tr TUR,"FW,MF",BB Bodrumspor,36,1987,1.1,1,0,0,2,2,0,7,0,0,,,0,Matches
441,Batuhan Özgan,,DF,Kayserispor,17,2007,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
442,Taha Özmert,,MF,Antalyaspor,18,2006,0.3,0,0,0,1,0,0,0,0,1,,,0,Matches
443,Bahadır Öztürk,tr TUR,DF,Antalyaspor,28,1995,7.2,1,0,0,7,14,0,0,9,8,,,0,Matches
444,Mithat Pala,tr TUR,"MF,DF",Rizespor,23,2000,20.2,7,0,0,30,31,1,34,23,36,,,0,Matches
445,Murat Paluli,tr TUR,DF,Sivasspor,29,1994,30.4,8,2,0,21,39,1,62,29,32,,,0,Matches
446,Giannis Papanikolaou,gr GRE,MF,Rizespor,25,1998,17.6,7,0,0,38,21,0,2,36,20,,,0,Matches
447,Abdülkadir Parmak,tr TUR,MF,Hatayspor,29,1994,19.6,5,0,0,8,30,2,8,18,17,,,0,Matches
448,Gabriel Paulista,br BRA,DF,Beşiktaş,33,1990,18.2,1,0,0,12,13,0,1,31,7,,,0,Matches
449,Pedrinho,br BRA,MF,Konyaspor,27,1996,27.5,4,0,0,45,60,6,136,15,24,,,0,Matches
450,Rui Pedro,pt POR,MF,Hatayspor,26,1998,13.2,6,0,0,7,15,2,19,5,3,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
451,Halil Pehlivan,tr TUR,DF,Rizespor,30,1993,3.8,2,0,0,7,5,0,15,1,7,,,0,Matches
452,Dimitris Pelkas,gr GRE,MF,Başakşehir,30,1993,3.2,0,1,0,10,3,1,19,3,2,,,0,Matches
453,Oleksandr Petrusenko,ua UKR,MF,Antalyaspor,26,1998,11.8,2,0,0,20,15,0,0,16,13,,,0,Matches
454,Krzysztof Piątek,pl POL,FW,Başakşehir,29,1995,29.0,6,1,0,34,52,12,12,2,10,,,0,Matches
455,Kamil Piątkowski,pl POL,DF,Kasımpaşa,24,2000,12.2,2,0,0,15,5,0,3,28,10,,,0,Matches
456,Onurcan Piri,tr TUR,GK,Kayserispor,29,1994,11.0,1,0,0,0,0,0,0,0,0,,,1,Matches
457,Kenan Pirić,ba BIH,GK,Antalyaspor,30,1994,30.0,1,0,0,1,12,0,0,1,0,,,0,Matches
458,Achilleas Poungouras,gr GRE,"MF,DF",Sivasspor,28,1995,9.9,1,0,0,11,3,0,2,6,18,,,0,Matches
459,Louka Prip,dk DEN,MF,Konyaspor,27,1997,8.3,1,0,0,4,12,0,30,2,4,,,0,Matches
460,Alex Pritchard,eng ENG,MF,Sivasspor,31,1993,11.8,1,0,0,10,18,0,47,8,6,,,0,Matches
461,George Pușcaș,ro ROU,FW,BB Bodrumspor,28,1996,20.8,1,0,0,20,18,11,9,3,3,,,0,Matches
462,Uroš Radaković,rs SRB,DF,Sivasspor,30,1994,27.2,3,4,0,25,11,5,2,43,28,,,0,Matches
463,Erdal Rakip,mk MKD,MF,Antalyaspor,28,1996,21.3,10,1,1,54,37,3,7,25,27,,,0,Matches
464,Milot Rashica,xk KVX,MF,Beşiktaş,28,1996,22.7,2,0,0,30,28,10,150,15,25,,,0,Matches
465,Richard,br BRA,MF,Alanyaspor,30,1994,29.4,12,0,0,48,30,0,16,47,52,,,0,Matches
466,Rigoberto Rivas,hn HON,"MF,DF",Hatayspor,26,1998,12.0,2,0,0,32,12,2,39,14,17,,,0,Matches
467,Garry Rodrigues,cv CPV,"MF,FW",Sivasspor,33,1990,19.9,3,0,0,18,32,18,48,8,13,,,0,Matches
468,Kévin Rodrigues,pt POR,"DF,MF",Kasımpaşa,30,1994,25.3,8,0,0,24,33,1,73,45,47,,,0,Matches
469,José Rodríguez,es ESP,"MF,DF",Adana Demirspor,29,1994,1.6,0,0,0,5,0,0,0,3,1,,,0,Matches
470,Rômulo,br BRA,FW,Göztepe,22,2002,27.7,5,0,0,29,21,20,24,7,15,,,0,Matches
471,Serdar Saatçı,tr TUR,DF,Trabzonspor,21,2003,6.4,5,0,0,10,7,0,0,9,6,,,0,Matches
472,Enric Saborit,es ESP,DF,Gaziantep FK,32,1992,8.8,3,0,0,6,11,1,2,12,5,,,0,Matches
473,Loret Sadiku,al ALB,MF,Kasımpaşa,33,1991,5.0,0,0,0,12,5,0,0,7,2,,,0,Matches
474,Ramzi Safouri,il ISR,MF,Antalyaspor,28,1995,17.4,3,0,0,16,34,3,72,2,8,,,0,Matches
475,Görkem Sağlam,de GER,MF,Hatayspor,26,1998,26.5,9,0,0,53,19,1,173,11,21,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
476,Allan Saint-Maximin,fr FRA,MF,Fenerbahçe,27,1997,13.3,3,0,0,11,20,4,66,2,15,,,0,Matches
477,Samuel Sáiz,es ESP,"MF,FW",Eyüpspor,33,1991,8.0,3,0,0,3,17,0,9,2,4,,,0,Matches
478,Roland Sallai,hu HUN,"MF,DF",Galatasaray,27,1997,19.2,10,0,0,54,46,4,70,25,30,,,0,Matches
479,Braian Samudio,py PAR,"FW,MF",Antalyaspor,28,1995,26.1,2,0,0,42,28,12,31,3,18,,,0,Matches
480,Davinson Sánchez,co COL,DF,Galatasaray,28,1996,30.0,7,0,0,24,21,0,2,47,45,,,0,Matches
481,Nazim Sangaré,tr TUR,"MF,DF",Göztepe,30,1994,8.5,3,0,0,13,10,0,27,8,21,,,0,Matches
482,Juan Santos,br BRA,FW,Göztepe,22,2002,18.3,1,0,0,31,21,26,11,7,18,,,0,Matches
483,Gabriel Sara,br BRA,MF,Galatasaray,25,1999,26.1,4,0,0,19,31,1,164,18,13,,,0,Matches
484,Veysel Sarı,tr TUR,DF,Antalyaspor,36,1988,31.6,6,0,0,30,43,2,2,41,38,,,0,Matches
485,Yusuf Sari,tr TUR,"MF,FW",Başakşehir,25,1998,12.0,1,0,0,9,9,0,75,10,6,,,0,Matches
486,Yusuf Sari,tr TUR,MF,Adana Demirspor,25,1998,10.4,1,0,0,4,10,0,60,4,6,,,0,Matches
487,Talha Sarıarslan,tr TUR,FW,Kayserispor,20,2004,3.0,0,0,0,6,6,2,0,1,3,,,0,Matches
488,Demir Sarıcalı,,GK,Hatayspor,19,2005,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
489,Baran Sarka,,MF,Hatayspor,23,2001,0.5,0,0,0,0,0,0,0,0,0,,,0,Matches
490,Ali Şaşal Vural,tr TUR,GK,Sivasspor,34,1990,25.5,4,0,0,0,10,0,0,0,0,,,0,Matches
491,Ľubomír Šatka,sk SVK,DF,Samsunspor,28,1995,30.5,2,0,0,13,7,1,1,32,29,,,1,Matches
492,Stefan Savić,me MNE,DF,Trabzonspor,33,1991,9.3,2,0,0,10,3,0,1,17,5,,,0,Matches
493,Gökhan Sazdağı,tr TUR,DF,Kayserispor,29,1994,29.1,10,2,1,52,28,2,89,56,74,,,0,Matches
494,Kingsley Schindler,gh GHA,MF,Samsunspor,31,1993,18.1,1,0,0,16,13,7,68,9,12,,,0,Matches
495,Taulant Seferi,al ALB,"MF,FW",BB Bodrumspor,27,1996,21.9,5,1,1,49,24,20,21,11,21,,,0,Matches
496,Mehmet Şeker,,MF,Sivasspor,18,2006,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches
497,Cenk Şen,tr TUR,DF,BB Bodrumspor,23,2000,28.0,3,0,0,18,44,2,54,56,30,,,0,Matches
498,Muhammed Şengezer,tr TUR,GK,Başakşehir,27,1997,34.0,4,0,0,1,6,0,0,1,0,,,0,Matches
499,Cemalil Sertel,tr TUR,DF,Hatayspor,24,2000,26.5,5,0,0,38,34,2,46,25,52,,,0,Matches
500,Yusuf Sertkaya,tr TUR,MF,BB Bodrumspor,18,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
501,Svit Sešlar,si SVN,MF,Eyüpspor,22,2002,0.2,1,0,0,2,2,0,1,0,1,,,0,Matches
502,Florent Shehu,ch SUI,FW,Adana Demirspor,22,2002,0.5,1,0,0,3,1,0,1,0,0,,,0,Matches
503,Jonjo Shelvey,eng ENG,MF,Eyüpspor,32,1992,2.3,1,0,0,0,3,0,5,2,2,,,0,Matches
504,Danylo Sikan,ua UKR,"MF,FW",Trabzonspor,23,2001,8.6,1,0,0,26,5,4,17,6,8,,,0,Matches
505,Rafa Silva,pt POR,"MF,FW",Beşiktaş,31,1993,34.2,5,0,0,15,64,9,61,9,14,,,0,Matches
506,Veljko Simić,rs SRB,"MF,FW",Sivasspor,29,1995,7.3,0,0,0,7,11,5,5,2,7,,,0,Matches
507,Guilherme Sityá,pt POR,DF,Konyaspor,34,1990,33.3,2,0,0,28,21,1,185,39,41,,,0,Matches
508,Milan Škriniar,sk SVK,DF,Fenerbahçe,29,1995,16.0,2,0,0,23,8,1,1,8,12,,,0,Matches
509,Isaac Solet,cf CTA,MF,Göztepe,23,2001,8.3,4,0,0,17,12,0,7,11,11,,,0,Matches
510,Noah Sonko Sundberg,gm GAM,DF,Sivasspor,28,1996,24.3,6,0,0,25,2,1,1,27,17,,,0,Matches
511,Deian Sorescu,ro ROU,"MF,DF",Gaziantep FK,26,1997,30.6,6,0,0,29,33,16,118,16,28,,,0,Matches
512,Ali Sowe,gm GAM,FW,Rizespor,30,1994,33.1,3,0,0,37,62,18,4,7,4,,,0,Matches
513,Furkan Soyalp,tr TUR,MF,Gaziantep FK,29,1995,6.2,2,0,0,19,15,0,16,6,13,,,0,Matches
514,Çağlar Söyüncü,tr TUR,DF,Fenerbahçe,28,1996,17.8,5,0,0,20,18,1,3,29,26,,,0,Matches
515,Andraž Šporar,si SVN,FW,Alanyaspor,30,1994,7.7,0,0,0,9,17,5,5,3,0,,,0,Matches
516,Taras Stepanenko,ua UKR,MF,Eyüpspor,34,1989,4.1,1,0,0,8,3,0,1,8,2,,,0,Matches
517,Carlos Strandberg,se SWE,"FW,MF",Hatayspor,28,1996,14.2,0,1,0,16,5,8,8,3,1,,,0,Matches
518,Sander van de Streek,nl NED,"MF,FW",Antalyaspor,31,1993,22.1,3,0,0,44,30,1,50,13,26,,,0,Matches
519,Jonas Svensson,no NOR,DF,Beşiktaş,31,1993,30.2,7,0,0,40,48,0,25,40,37,,,0,Matches
520,Sebastian Szymański,pl POL,MF,Fenerbahçe,25,1999,25.5,4,0,0,27,38,4,99,11,26,,,0,Matches
521,Patryk Szysz,pl POL,FW,Başakşehir,26,1998,0.8,0,0,0,0,1,0,0,3,0,,,0,Matches
522,Jakub Słowik,pl POL,GK,Konyaspor,32,1991,24.0,3,0,0,0,3,0,0,0,0,,,1,Matches
523,Dušan Tadić,rs SRB,MF,Fenerbahçe,35,1988,27.6,2,0,0,22,38,12,159,15,19,,,0,Matches
524,Muhammet Taha Şahin,,DF,Rizespor,23,2000,33.2,6,0,0,29,33,6,188,50,45,,,0,Matches
525,Muhammet Taha Tepe,tr TUR,GK,Trabzonspor,23,2001,4.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
526,Flavien Tait,fr FRA,MF,Samsunspor,31,1993,3.7,1,0,0,3,7,0,3,1,3,,,0,Matches
527,Tayyib Talha Sanuç,tr TUR,DF,Beşiktaş,24,1999,6.0,1,2,0,10,1,0,2,9,9,,,0,Matches
528,Talisca,br BRA,"FW,MF",Fenerbahçe,30,1994,11.4,3,0,0,19,16,2,10,3,4,,,0,Matches
529,Haluk Tan,tr TUR,DF,Samsunspor,19,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
530,Ali Tarkan,,MF,Samsunspor,18,2006,0.0,0,0,0,0,0,0,1,0,0,,,0,Matches
531,Çağan Taş,,MF,Gaziantep FK,17,2006,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
532,Emre Taşdemir,tr TUR,"DF,MF",Gaziantep FK,28,1995,6.8,1,0,0,9,10,4,30,6,6,,,0,Matches
533,Ilter Tashkin,az AZE,MF,Eyüpspor,30,1994,3.3,2,0,0,10,3,0,0,1,1,,,0,Matches
534,Ertuğrul Taşkıran,tr TUR,GK,Alanyaspor,34,1989,34.0,5,0,0,2,11,0,0,0,1,,,0,Matches
535,Selimcan Temel,,"MF,DF",Hatayspor,24,2000,2.3,1,0,0,6,1,0,1,2,2,,,0,Matches
536,Serkan Terzi,tr TUR,DF,Beşiktaş,20,2004,2.4,1,0,0,6,1,0,6,8,0,,,0,Matches
537,David Tijanić,si SVN,MF,Göztepe,27,1997,20.6,1,0,0,25,29,8,133,8,12,,,0,Matches
538,Dorukhan Toköz,tr TUR,"DF,MF",Eyüpspor,28,1996,5.6,3,0,0,9,3,0,0,9,6,,,0,Matches
539,Emir Topçu,tr TUR,DF,Beşiktaş,23,2000,20.2,7,0,0,20,15,2,9,31,19,,,0,Matches
540,Berkay Topdemir,,FW,Antalyaspor,17,2007,0.4,0,0,0,2,0,0,0,2,0,,,0,Matches
541,Lucas Torreira,uy URU,MF,Galatasaray,28,1996,30.6,4,0,0,41,40,0,9,35,46,,,0,Matches
542,Cenk Tosun,tr TUR,"FW,MF",Fenerbahçe,33,1991,1.6,0,0,0,6,5,2,0,0,0,,,0,Matches
543,Andros Townsend,eng ENG,"MF,FW",Antalyaspor,33,1991,7.0,1,0,0,4,11,1,37,4,5,,,0,Matches
544,Umut Toy,,DF,Alanyaspor,20,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
545,Trézéguet,eg EGY,MF,Trabzonspor,29,1994,1.0,0,0,0,1,0,0,1,1,0,,,0,Matches
546,Ozan Tufan,tr TUR,MF,Trabzonspor,29,1995,18.9,3,0,0,28,14,0,12,13,16,,,0,Matches
547,Muhammet Tunahan Taşçı,tr TUR,"MF,FW",Konyaspor,22,2002,5.9,2,0,0,6,7,1,25,3,6,,,0,Matches
548,Gökdeniz Tunç,,DF,Adana Demirspor,17,2006,0.7,1,0,0,1,0,0,0,1,0,,,0,Matches
549,Bekír Turaç Böke,,"MF,FW",Sivasspor,25,1999,10.9,1,0,0,25,14,5,5,4,7,,,0,Matches
550,Aziz Turgʻunboyev,uz UZB,"MF,DF",Sivasspor,29,1994,13.4,4,0,0,27,4,1,63,14,14,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
551,Hüseyin Türkmen,tr TUR,DF,Trabzonspor,26,1998,3.4,1,0,0,2,4,0,6,5,2,,,0,Matches
552,Deniz Turuc,tr TUR,"MF,FW",Başakşehir,31,1993,25.0,9,1,1,23,32,4,177,8,10,,,0,Matches
553,Salih Uçan,tr TUR,MF,Beşiktaş,30,1994,5.5,1,0,0,17,10,0,8,6,12,,,0,Matches
554,Hwang Ui-jo,kr KOR,"FW,MF",Alanyaspor,31,1992,16.3,5,0,0,8,21,14,15,2,6,,,0,Matches
555,Oğulcan Ülgün,tr TUR,"MF,DF",Konyaspor,26,1998,17.3,9,1,0,45,35,5,26,14,16,,,0,Matches
556,Cengiz Ünder,tr TUR,"FW,MF",Fenerbahçe,27,1997,0.4,1,0,0,1,1,0,1,0,0,,,0,Matches
557,Arda Ünyay,tr TUR,DF,Galatasaray,17,2007,0.0,0,0,0,1,0,0,0,0,0,,,0,Matches
558,Abdurrahman Üresin,,MF,Konyaspor,20,2004,1.0,0,0,0,0,1,0,0,2,1,,,0,Matches
559,Arda Usluoğlu,tr TUR,FW,Alanyaspor,17,2006,1.1,0,0,0,4,0,0,1,0,0,,,0,Matches
560,Necip Uysal,tr TUR,"DF,MF",Beşiktaş,33,1991,0.7,0,0,0,1,0,0,0,1,1,,,0,Matches
561,Anthony Uzodimma,ng NGA,DF,Kayserispor,25,1999,1.0,0,0,0,0,1,0,1,1,2,,,0,Matches
562,Emre Uzun,tr TUR,MF,Antalyaspor,19,2005,0.9,0,0,0,3,2,0,3,0,1,,,0,Matches
563,Emrecan Uzunhan,,DF,Antalyaspor,23,2001,3.1,1,0,0,3,1,0,1,0,5,,,0,Matches
564,Dal Varesanovic,ba BIH,MF,Rizespor,23,2001,22.3,7,1,1,49,38,2,17,7,19,,,0,Matches
565,Rúben Vezo,pt POR,DF,Eyüpspor,30,1994,18.9,2,0,0,26,23,1,15,22,25,,,0,Matches
566,Bruno Viana,br BRA,DF,Gaziantep FK,29,1995,26.2,9,3,1,34,10,0,0,38,21,,,0,Matches
567,Tonny Vilhena,nl NED,MF,Alanyaspor,29,1995,10.5,2,0,0,18,20,2,34,4,11,,,0,Matches
568,Edin Višća,ba BIH,MF,Trabzonspor,34,1990,23.8,2,1,0,16,22,5,161,23,21,,,0,Matches
569,Güray Vural,tr TUR,"DF,MF",Antalyaspor,36,1988,26.6,4,1,0,26,15,12,104,25,33,,,0,Matches
570,Cláudio Winck,br BRA,DF,Kasımpaşa,30,1994,25.9,8,0,0,39,30,5,108,32,30,,,0,Matches
571,Robin Yalçın,de GER,DF,Eyüpspor,30,1994,30.4,10,1,1,20,20,2,4,27,33,,,0,Matches
572,Samet Yalçın,,MF,BB Bodrumspor,30,1994,5.2,4,0,0,4,2,0,2,6,10,,,0,Matches
573,Mert Yandaş,tr TUR,MF,Fenerbahçe,29,1994,3.0,3,0,0,3,4,1,27,5,6,,,0,Matches
574,Karahan Yasir Subaşı,tr TUR,"MF,DF",Konyaspor,28,1996,2.9,0,0,0,6,1,0,10,4,0,,,0,Matches
575,Zeki Yavru,tr TUR,DF,Samsunspor,32,1991,32.0,8,0,0,37,24,0,183,38,49,,,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
576,Batuhan Yavuz,tr TUR,DF,Alanyaspor,19,2005,1.0,0,0,0,1,1,0,1,2,1,,,0,Matches
577,Demir Yavuz,,MF,Adana Demirspor,17,2006,0.3,0,0,0,0,0,0,0,0,1,,,0,Matches
578,Ali Yavuz Kol,tr TUR,MF,Adana Demirspor,23,2001,18.9,3,0,0,29,26,1,57,8,19,,,0,Matches
579,Uğurcan Yazgılı,tr TUR,DF,Konyaspor,25,1999,21.6,3,0,0,24,26,0,12,44,26,,,0,Matches
580,Erdoğan Yeşilyurt,,"DF,MF",Antalyaspor,30,1993,10.5,3,0,0,7,13,2,43,18,14,,,0,Matches
581,Abdullah Yiğiter,,GK,Antalyaspor,24,2000,6.0,0,0,0,0,1,0,0,0,0,,,0,Matches
582,Özkan Yiğiter,,DF,Sivasspor,24,2000,0.3,0,0,0,0,0,0,0,0,1,,,0,Matches
583,Engin Yıldırım,tr TUR,FW,Trabzonspor,19,2005,0.8,0,0,0,0,0,1,0,0,2,,,0,Matches
584,Ali Yıldız,,MF,Hatayspor,17,2007,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
585,Berk Yıldızlı,,FW,Kasımpaşa,19,2005,0.1,0,0,0,0,1,0,0,0,1,,,0,Matches
586,Ahmet Yilmaz,,MF,Adana Demirspor,18,2006,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
587,Ali Yılmaz,tr TUR,DF,Trabzonspor,20,2004,1.7,2,0,0,7,0,0,1,0,1,,,1,Matches
588,Kartal Yılmaz,tr TUR,MF,Kayserispor,23,2000,31.2,10,0,0,49,32,2,190,27,41,,,0,Matches
589,Mert Yilmaz,tr TUR,DF,Antalyaspor,25,1999,10.9,1,0,0,10,18,1,18,15,12,,,0,Matches
590,Recep Yılmaz,tr TUR,DF,Hatayspor,28,1995,18.9,10,0,0,30,8,0,2,36,13,,,0,Matches
591,Okay Yokuşlu,tr TUR,"MF,DF",Trabzonspor,30,1994,18.4,6,0,0,26,24,2,2,28,22,,,0,Matches
592,İsmail Yüksek,tr TUR,MF,Fenerbahçe,25,1999,11.1,6,0,0,21,12,0,1,17,26,,,0,Matches
593,Celil Yüksel,tr TUR,MF,Samsunspor,26,1998,11.2,6,0,0,23,31,0,0,10,24,,,0,Matches
594,Baktiyor Zainutdinov,kz KAZ,DF,Beşiktaş,26,1998,3.9,0,0,0,3,9,0,6,6,3,,,0,Matches
595,Altin Zeqiri,xk KVX,MF,Rizespor,24,2000,14.4,2,0,0,15,17,2,44,4,9,,,0,Matches
596,Hakim Ziyech,ma MAR,MF,Galatasaray,31,1993,1.7,1,0,0,2,2,1,20,0,3,,,0,Matches
597,İsmail Zobu,,MF,Hatayspor,17,2006,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
598,Oleksandr Zubkov,ua UKR,MF,Trabzonspor,27,1996,10.4,3,0,0,15,19,4,51,6,9,,,0,Matches
